name,address,latitude,longitude,rating,borough,shop_id,Unnamed: 0,Code,Area,Value,Code_earnings,Area_earnings,Pay_2021
Fara Kids Charity Shop - Pimlico,"40 Tachbrook St, London",51.4921587,-0.1388654,4.4,Westminster,1484,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Octavia Foundation,"58 Wilton Rd, London",51.4933489,-0.1410801,4.1,Westminster,1485,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Octavia Foundation,"211 Brompton Rd, London",51.4973998,-0.1674381,4.5,Kensington and Chelsea,1486,3844.0,E09000020,Kensington and Chelsea,"1,200,000",00AW,Kensington and Chelsea,767
Ace Shop at Clapham,"8A Clapham Park Rd, London",51.46145370000001,-0.1369943,4.4,Lambeth,1487,3846.0,E09000022,Lambeth,"510,000",00AY,Lambeth,673.6
Royal Trinity Hospice - Clapham Junction Shop,"73 St John's Rd, London",51.4613923,-0.1671984,3.3,Wandsworth,1488,3856.0,E09000032,Wandsworth,"640,000",00BJ,Wandsworth,746.7
Boutique by Shelter,"31 The Pavement, London",51.463092,-0.1406652,4.9,Lambeth,1489,3846.0,E09000022,Lambeth,"510,000",00AY,Lambeth,673.6
Royal Trinity Hospice - Gloucester Road Shop,"28 Gloucester Rd, London",51.4988824,-0.1838295,4.7,Kensington and Chelsea,1490,3844.0,E09000020,Kensington and Chelsea,"1,200,000",00AW,Kensington and Chelsea,767
Octavia Foundation Kings Road,"303 King's Rd, London",51.4847472,-0.1749041,3.9,Kensington and Chelsea,1491,3844.0,E09000020,Kensington and Chelsea,"1,200,000",00AW,Kensington and Chelsea,767
Royal Trinity Hospice - Chelsea Shop,"389 King's Rd, London",51.4831264,-0.177073,3.9,Kensington and Chelsea,1492,3844.0,E09000020,Kensington and Chelsea,"1,200,000",00AW,Kensington and Chelsea,767
Traid,"2 Acre Ln, London",51.4612282,-0.1162417,4.1,Lambeth,1493,3846.0,E09000022,Lambeth,"510,000",00AY,Lambeth,673.6
British Heart Foundation Furniture & Electrical,"36 Acre Ln, London",51.4606068,-0.1190096,3.8,Lambeth,1494,3846.0,E09000022,Lambeth,"510,000",00AY,Lambeth,673.6
Wandsworth Oasis: 308 Battersea Park Rd,"308-310 Battersea Park Rd, London",51.4714265,-0.1686376,4.4,Wandsworth,1495,3856.0,E09000032,Wandsworth,"640,000",00BJ,Wandsworth,746.7
Oxfam Bookshop,"34 Strutton Ground, London",51.4967333,-0.133866,4.7,Westminster,1496,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Royal Trinity Hospice - Clapham Common shop,"120 Clapham High St, London",51.4629745,-0.1351832,5.0,Lambeth,1497,3846.0,E09000022,Lambeth,"510,000",00AY,Lambeth,673.6
Age UK,"58 Clapham High St, London",51.4638617,-0.1328507,3.2,Lambeth,1498,3846.0,E09000022,Lambeth,"510,000",00AY,Lambeth,673.6
Wandsworth Oasis: 553 Battersea Park Rd,"553 Battersea Park Rd, London",51.4714943,-0.1677502,5.0,Wandsworth,1499,3856.0,E09000032,Wandsworth,"640,000",00BJ,Wandsworth,746.7
Boutique - Terrence Higgins Trust Charity Shop,"19 Churton St, London",51.4916397,-0.1386189,4.8,Westminster,1500,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Oxfam GB London Office,"THE FOUNDARY, 17 Oval Way, London",51.4858409,-0.1162658,5.0,Lambeth,1501,3846.0,E09000022,Lambeth,"510,000",00AY,Lambeth,673.6
Octavia Foundation,"3 Bute St, London",51.4933602,-0.1761563,3.5,Kensington and Chelsea,1502,3844.0,E09000020,Kensington and Chelsea,"1,200,000",00AW,Kensington and Chelsea,767
Boutique by Shelter,"49 Northcote Rd, London",51.4594101,-0.1662286,4.8,Wandsworth,1503,3856.0,E09000032,Wandsworth,"640,000",00BJ,Wandsworth,746.7
Barnardo's,"414 Brixton Rd, London",51.46461499999999,-0.1144162,3.9,Lambeth,1504,3846.0,E09000022,Lambeth,"510,000",00AY,Lambeth,673.6
Royal Trinity Hospice,"40 Northcote Rd, London",51.4594217,-0.1665687,4.1,Wandsworth,1505,3856.0,E09000032,Wandsworth,"640,000",00BJ,Wandsworth,746.7
Charity Clothes Donations - TRAID,"203A St John's Hill, London",51.4599542,-0.1786837,0.0,Wandsworth,1506,3856.0,E09000032,Wandsworth,"640,000",00BJ,Wandsworth,746.7
Age UK Wandsworth,"549 Old York Rd, London",51.45956229999999,-0.1895844,4.6,Wandsworth,1507,3856.0,E09000032,Wandsworth,"640,000",00BJ,Wandsworth,746.7
Retromania Fara London,"6 Upper Tachbrook St, London",51.4933772,-0.1399568,4.3,Westminster,1508,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Royal Trinity Hospice - Kensington,"27 Kensington Church St, London",51.5034117,-0.1918981,4.0,Kensington and Chelsea,1509,3844.0,E09000020,Kensington and Chelsea,"1,200,000",00AW,Kensington and Chelsea,767
Battersea United Charities,"Battersea Library, 265 Lavender Hill, London",51.4640851,-0.164196,0.0,Wandsworth,1510,3856.0,E09000032,Wandsworth,"640,000",00BJ,Wandsworth,746.7
Consigned Sealed Delivered (CSD),"Unit 101, Avro House, 7 Havelock Terrace, London",51.477519,-0.143853,5.0,Wandsworth,1511,3856.0,E09000032,Wandsworth,"640,000",00BJ,Wandsworth,746.7
"Charity Christmas Card Shop Holy Trinity, Sloane Square - Cards for Good Causes","Holy Trinity Church, 146 Sloane St, London",51.4931409,-0.157482,0.0,Kensington and Chelsea,1512,3844.0,E09000020,Kensington and Chelsea,"1,200,000",00AW,Kensington and Chelsea,767
Consigned Sealed Delivered (CSD) London Battersea Power Station,"29A, Battersea Power Station, Circus Road West Nine Elms, UG, London",51.4820163,-0.14486,5.0,Wandsworth,1513,3856.0,E09000032,Wandsworth,"640,000",00BJ,Wandsworth,746.7
Barnardo's,"7 George St, London",51.5178363,-0.1521546,3.9,Westminster,1514,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Oxfam,"52 Goodge St, London",51.51920610000001,-0.1363873,4.2,Camden,1515,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Fara Charity Shop - Pimlico,"13A Warwick Way, London",51.4925305,-0.139252,4.4,Westminster,1516,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Mary's Living & Giving Shop,"206 Fulham Rd., London",51.4857866,-0.1814296,3.6,Kensington and Chelsea,1517,3844.0,E09000020,Kensington and Chelsea,"1,200,000",00AW,Kensington and Chelsea,767
Cardinal Hume Charity Shop,"110 Horseferry Rd, London",51.49505380000001,-0.1321888,3.5,Westminster,1518,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Cancer Research UK,"24 Marylebone High St, London",51.5196759,-0.1515771,3.6,Westminster,1519,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Oxfam,"240 Edgware Rd, London",51.5190524,-0.1684731,4.1,Westminster,1520,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Sue Ryder,"37 Warwick Way, London",51.4921984,-0.1403124,4.7,Westminster,1521,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Fara Charity Shop - Kensington,"26 Gloucester Rd, London",51.4989357,-0.1838286,4.3,Kensington and Chelsea,1522,3844.0,E09000020,Kensington and Chelsea,"1,200,000",00AW,Kensington and Chelsea,767
Oxfam Covent Garden,"23 Drury Ln, London",51.515159,-0.123135,3.7,Camden,1523,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Oxfam Boutique,"123A King's Rd, London",51.48828,-0.1660417,4.0,Kensington and Chelsea,1524,3844.0,E09000020,Kensington and Chelsea,"1,200,000",00AW,Kensington and Chelsea,767
Oxfam,"5 Gloucester Rd, London",51.4990739,-0.1835605,4.1,Kensington and Chelsea,1525,3844.0,E09000020,Kensington and Chelsea,"1,200,000",00AW,Kensington and Chelsea,767
Boutique by Shelter,"31 Clifton Rd, London",51.5252475,-0.1797166,4.3,Westminster,1526,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
All Aboard Shops Ltd,"12 Spring St, London",51.5147142,-0.1758501,3.9,Westminster,1527,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Royal Trinity Hospice - Queensway Shop,"158 Queensway, London",51.5150368,-0.1878995,3.7,Westminster,1528,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Hospices of Hope - Pimlico,"40 Warwick Way, London",51.4919702,-0.1404995,4.1,Westminster,1529,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
"British Red Cross shop, Chelsea","69-71 Old Church St, London",51.4853518,-0.1729428,2.8,Kensington and Chelsea,1530,3844.0,E09000020,Kensington and Chelsea,"1,200,000",00AW,Kensington and Chelsea,767
Royal Trinity Hospice - Pimlico Shop,"85 Wilton Rd, London",51.4923322,-0.1401701,3.4,Westminster,1531,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Mary's Living & Giving Shop for Save the Children - Little Venice,"11 Clifton Rd, London",51.5256573,-0.1789834,4.9,Westminster,1532,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
The Silk Road,"62 Marchmont St, London",51.5252979,-0.1251722,5.0,Camden,1533,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Fara Kids Charity Shop - Pimlico,"40 Tachbrook St, London",51.4921587,-0.1388654,4.4,Westminster,1534,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Octavia Foundation,"58 Wilton Rd, London",51.4933489,-0.1410801,4.1,Westminster,1535,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Octavia Foundation,"211 Brompton Rd, London",51.4973998,-0.1674381,4.5,Kensington and Chelsea,1536,3844.0,E09000020,Kensington and Chelsea,"1,200,000",00AW,Kensington and Chelsea,767
Oxfam,"91 Marylebone High St, London",51.5200217,-0.1519255,4.2,Westminster,1537,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Royal Trinity Hospice - Gloucester Road Shop,"28 Gloucester Rd, London",51.4988824,-0.1838295,4.7,Kensington and Chelsea,1538,3844.0,E09000020,Kensington and Chelsea,"1,200,000",00AW,Kensington and Chelsea,767
Octavia Foundation Kings Road,"303 King's Rd, London",51.4847472,-0.1749041,3.9,Kensington and Chelsea,1539,3844.0,E09000020,Kensington and Chelsea,"1,200,000",00AW,Kensington and Chelsea,767
Mind,"178 Queensway, London",51.515518,-0.1880271,5.0,Westminster,1540,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Oxfam Bookshop,"34 Strutton Ground, London",51.4967333,-0.133866,4.7,Westminster,1541,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Mind,"8 Ganton St, London",51.5133746,-0.1383464,5.0,Westminster,1542,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Boutique - Terrence Higgins Trust Charity Shop,"19 Churton St, London",51.4916397,-0.1386189,4.8,Westminster,1543,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Oxfam GB London Office,"THE FOUNDARY, 17 Oval Way, London",51.4858409,-0.1162658,5.0,Lambeth,1544,3846.0,E09000022,Lambeth,"510,000",00AY,Lambeth,673.6
HelpAge International,"6 Tavistock Pl, London",51.524545,-0.127988,5.0,Camden,1545,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Octavia Foundation,"3 Bute St, London",51.4933602,-0.1761563,3.5,Kensington and Chelsea,1546,3844.0,E09000020,Kensington and Chelsea,"1,200,000",00AW,Kensington and Chelsea,767
Oxfam Bookshop,"Bloomsbury Plaza, 12 Bloomsbury St, London",51.51745,-0.1271185,4.4,Camden,1547,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Traid,"61 Westbourne Grove, London",51.5154237,-0.1910018,3.7,Westminster,1548,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Oxfam,"432 King's Rd, London",51.48319009999999,-0.1775092,3.3,Kensington and Chelsea,1549,3844.0,E09000020,Kensington and Chelsea,"1,200,000",00AW,Kensington and Chelsea,767
Retromania Fara London,"6 Upper Tachbrook St, London",51.4933772,-0.1399568,4.3,Westminster,1550,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Cancer Research UK,"393 King's Rd, London",51.4830366,-0.1771967,2.8,Kensington and Chelsea,1551,3844.0,E09000020,Kensington and Chelsea,"1,200,000",00AW,Kensington and Chelsea,767
Royal Trinity Hospice - Chelsea Shop,"389 King's Rd, London",51.4831264,-0.177073,3.9,Kensington and Chelsea,1552,3844.0,E09000020,Kensington and Chelsea,"1,200,000",00AW,Kensington and Chelsea,767
Royal Trinity Hospice - Kensington,"27 Kensington Church St, London",51.5034117,-0.1918981,4.0,Kensington and Chelsea,1553,3844.0,E09000020,Kensington and Chelsea,"1,200,000",00AW,Kensington and Chelsea,767
Consigned Sealed Delivered (CSD) | Marylebone Lane Store,"70-72 Marylebone Ln, London",51.5165902,-0.1503821,4.3,Westminster,1554,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Barnardo's,"7 George St, London",51.5178363,-0.1521546,3.9,Westminster,1555,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Oxfam,"52 Goodge St, London",51.51920610000001,-0.1363873,4.2,Camden,1556,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Cancer Research UK,"24 Marylebone High St, London",51.5196759,-0.1515771,3.6,Westminster,1557,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Oxfam,"240 Edgware Rd, London",51.5190524,-0.1684731,4.1,Westminster,1558,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
British Heart Foundation,"6 Harben Parade, Finchley Rd, London",51.5446935,-0.1764832,4.5,Camden,1559,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Oxfam Covent Garden,"23 Drury Ln, London",51.515159,-0.123135,3.7,Camden,1560,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Traid Camden,"154 Camden High St, London",51.5385937,-0.1421116,3.7,Camden,1561,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Oxfam Shop Camden,"89 Camden High St, London",51.5366239,-0.1407265,3.2,Camden,1562,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Oxfam - St John's Wood,"61 St John's Wood High St, London",51.5335941,-0.170972,3.7,Westminster,1563,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
British Heart Foundation,"233 Kentish Town Rd, London",51.5479144,-0.1416239,4.0,Camden,1564,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
FARA Charity Shop - Belsize Park,"204 Haverstock Hill, London",51.550934,-0.165011,3.9,Camden,1565,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Age UK London,"247 Kentish Town Rd, London",51.5482749,-0.1413752,4.0,Camden,1566,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Boutique by Shelter,"31 Clifton Rd, London",51.5252475,-0.1797166,4.3,Westminster,1567,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
All Aboard Shops Ltd,"12 Spring St, London",51.5147142,-0.1758501,3.9,Westminster,1568,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Royal Trinity Hospice - Queensway Shop,"158 Queensway, London",51.5150368,-0.1878995,3.7,Westminster,1569,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Cancer Research UK,"53 St John's Wood High St, London",51.5334309,-0.1707745,4.1,Westminster,1570,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
British Heart Foundation,"65 Camden High St, London",51.5362039,-0.1404195,3.7,Camden,1571,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Kentish Town PDSA Charity Shop,"249 Kentish Town Rd, London",51.5483281,-0.1413576,3.4,Camden,1572,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Boutique by Shelter (St. Johns Wood),"84 St John's Wood High St, London",51.5329311,-0.1697944,3.5,Westminster,1573,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Oxfam Shop Kentish Town,"160 Kentish Town Rd, London",51.5468605,-0.1414953,4.3,Camden,1574,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Mary's Living & Giving Shop for Save the Children - Little Venice,"11 Clifton Rd, London",51.5256573,-0.1789834,4.9,Westminster,1575,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Cancer Research UK,"81 Camden High St, London",51.5365024,-0.1405993,4.1,Camden,1576,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
The Silk Road,"62 Marchmont St, London",51.5252979,-0.1251722,5.0,Camden,1577,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Scope Camden,"73 Camden High St, London",51.5362998,-0.1403814,4.0,Camden,1578,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Marie Curie Charity Shop Belsize Park,"169 Haverstock Hill, London",51.54994500000001,-0.1644777,2.6,Camden,1579,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Boutique by Shelter,"173 Finchley Rd, London",51.5456223,-0.1784767,4.6,Camden,1580,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Mary's Living & Giving Shop for Save the Children - Primrose Hill,"109 Regent's Park Rd, London",51.54218720000001,-0.1562429,4.5,Camden,1581,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Oxfam,"91 Marylebone High St, London",51.5200217,-0.1519255,4.2,Westminster,1582,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Camden Mind,"60 Camden High St, London",51.5362929,-0.1398113,4.4,Camden,1583,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
All Aboard Charity Shops,"Finchley Rd, London",51.548314,-0.180594,4.4,Camden,1584,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Blustons - Octavia Foundation Kentish Town Road,"213-215, 213 Kentish Town Rd, London",51.5473802,-0.1416739,4.2,Camden,1585,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Fara Kids Charity Shop - Primrose Hill,"83 Regent's Park Rd, London",51.5414421,-0.157253,3.6,Camden,1586,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
RSPCA,"285 Caledonian Rd, London",51.5403769,-0.1170768,4.6,Islington,1587,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
Mind,"178 Queensway, London",51.515518,-0.1880271,5.0,Westminster,1588,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
St John's Hospice Charity Shop,"86 St John's Wood High St, London",51.5329774,-0.1698405,3.1,Westminster,1589,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
"Shop from Crisis, Camden","22-24 Parkway, London",51.5386817,-0.1438936,5.0,Camden,1590,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Oxfam Books & Music,"166 Kentish Town Rd, London",51.5469898,-0.1414659,4.7,Camden,1591,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Mind,"8 Ganton St, London",51.5133746,-0.1383464,5.0,Westminster,1592,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Octavia Foundation Hampstead,"33 S End Rd, London",51.5549356,-0.1661452,3.1,Camden,1593,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Octavia Foundation Finchley,"179 Finchley Rd, London",51.5457873,-0.1787798,5.0,Camden,1594,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Boutique by Shelter at Coal Drops Yard,"West Coal Drops, London",51.5363741,-0.1261641,4.7,Camden,1595,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Save The Nile,"Gloucester Ave., London",51.5398811,-0.150383,0.0,Camden,1596,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
HelpAge International,"6 Tavistock Pl, London",51.524545,-0.127988,5.0,Camden,1597,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Mary's Living & Giving Shop for Save the Children - Hampstead Village,"64 Hampstead High St, Oriel Pl, London",51.55611829999999,-0.1779453,4.3,Camden,1598,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Boutique by Shelter (Hampstead Heath),"57 S End Rd, London",51.5556188,-0.1668822,4.6,Camden,1599,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Cancer Research UK,"75 Hampstead High St, London",51.55576569999999,-0.1771229,3.9,Camden,1600,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Oxfam Bookshop,"Bloomsbury Plaza, 12 Bloomsbury St, London",51.51745,-0.1271185,4.4,Camden,1601,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Scope,"214 W End Ln, London",51.5504869,-0.1910735,3.5,Camden,1602,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Traid,"61 Westbourne Grove, London",51.5154237,-0.1910018,3.7,Westminster,1603,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Oxfam,"376 Holloway Rd, London",51.55646369999999,-0.1170316,3.1,Islington,1604,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
Oxfam,"246 W End Ln, London",51.5512594,-0.1914747,3.5,Camden,1605,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Cancer Research UK,"374 Holloway Rd, London",51.5563684,-0.1168922,4.5,Islington,1606,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
All Aboard Shops Ltd,"224 W End Ln, London",51.5507637,-0.1912866,4.7,Camden,1607,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Oxfam,"61 Gayton Rd, London",51.5558895,-0.1758901,3.9,Camden,1608,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Charity Retail Association,"356 Holloway Rd, London",51.5557613,-0.116045,4.4,Islington,1609,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
Cancer Research UK,"Queens Court, 234 W End Ln, London",51.5509534,-0.1913159,3.0,Camden,1610,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Boutique By Shelter,"158 Regent's Park Rd, London",51.5414883,-0.1567765,5.0,Camden,1611,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Oxfam Bookshop,"45 Heath St, London",51.5566702,-0.1787685,4.5,Camden,1612,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Consigned Sealed Delivered (CSD) | Marylebone Lane Store,"70-72 Marylebone Ln, London",51.5165902,-0.1503821,4.3,Westminster,1613,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
